PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
2;76;947;130;1398;2166;9;2;74.0
2;77;947;2296;1398;914;-1;2;74.0
2;78;2345;0;821;3210;-2;1;72.0
2;79;2345;0;821;1027;32;2;78.0
2;80;2345;1027;821;1027;33;2;78.0
2;81;2345;2054;821;1156;-1;2;78.0
2;82;3166;0;602;3210;-1;1;72.0
2;83;3768;0;728;3210;-2;1;72.0
2;84;3768;0;728;1096;-2;2;83.0
2;85;3768;0;496;1096;-2;3;84.0
2;86;3768;0;496;784;5;4;85.0
2;87;3768;784;496;312;-1;4;85.0
2;88;4264;0;212;1096;25;3;84.0
2;89;4476;0;20;1096;-1;3;84.0
2;90;3768;1096;728;2058;10;2;83.0
2;91;3768;3154;728;56;-1;2;83.0
2;92;4496;0;557;3210;-1;1;72.0
2;93;5053;0;947;3210;-2;1;72.0
2;94;5053;0;947;784;-2;2;93.0
2;95;5053;0;496;784;6;3;94.0
2;96;5549;0;451;784;-1;3;94.0
2;97;5053;784;947;2013;18;2;93.0
2;98;5053;2797;947;413;-1;2;93.0
3;99;0;0;6000;3210;-2;0;
3;100;0;0;354;3210;-2;1;99.0
3;101;0;0;354;1905;11;2;100.0
3;102;0;1905;354;1305;-1;2;100.0
3;103;354;0;992;3210;-2;1;99.0
3;104;354;0;992;2053;19;2;103.0
3;105;354;2053;992;1157;-1;2;103.0
3;106;1346;0;822;3210;-2;1;99.0
3;107;1346;0;822;1905;12;2;106.0
3;108;1346;1905;822;1305;-1;2;106.0
3;109;2168;0;782;3210;-2;1;99.0
3;110;2168;0;782;1096;26;2;109.0
3;111;2168;1096;782;2114;-1;2;109.0
3;112;2950;0;864;3210;-2;1;99.0
3;113;2950;0;864;207;-1;2;112.0
3;114;2950;207;864;1684;34;2;112.0
3;115;2950;1891;864;1319;-1;2;112.0
3;116;3814;0;483;3210;-1;1;99.0
3;117;4297;0;992;3210;-2;1;99.0
3;118;4297;0;992;1157;-1;2;117.0
3;119;4297;1157;992;2053;20;2;117.0
3;120;5289;0;711;3210;-1;1;99.0
4;121;0;0;6000;3210;-2;0;
4;122;0;0;311;3210;-1;1;121.0
4;123;311;0;677;3210;-2;1;121.0
4;124;311;0;677;383;-1;2;123.0
4;125;311;383;677;1218;13;2;123.0
4;126;311;1601;677;1609;-2;2;123.0
4;127;311;1601;604;1609;27;3;126.0
4;128;915;1601;73;1609;-1;3;126.0
4;129;988;0;5012;3210;-3;1;121.0
