PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
1;80;1660;3132;3296;78;-1;2;68.0
1;81;4956;0;1044;3210;-2;1;50.0
1;82;4956;0;1044;1288;-2;2;81.0
1;83;4956;0;510;1288;21;3;82.0
1;84;5466;0;534;1288;-1;3;82.0
1;85;4956;1288;1044;437;-1;2;81.0
1;86;4956;1725;1044;456;-2;2;81.0
1;87;4956;1725;469;456;59;3;86.0
1;88;5425;1725;575;456;-1;3;86.0
1;89;4956;2181;1044;137;3;2;81.0
1;90;4956;2318;1044;423;-2;2;81.0
1;91;4956;2318;909;423;66;3;90.0
1;92;5865;2318;135;423;-1;3;90.0
1;93;4956;2741;1044;469;-2;2;81.0
1;94;4956;2741;456;469;54;3;93.0
1;95;5412;2741;588;469;-1;3;93.0
2;96;0;0;6000;3210;-2;0;
2;97;0;0;2010;3210;-2;1;96.0
2;98;0;0;2010;646;-2;2;97.0
2;99;0;0;1396;646;34;3;98.0
2;100;1396;0;614;646;-1;3;98.0
2;101;0;646;2010;191;-1;2;97.0
2;102;0;837;2010;137;-2;2;97.0
2;103;0;837;871;137;4;3;102.0
2;104;871;837;1139;137;-1;3;102.0
2;105;0;974;2010;2236;33;2;97.0
2;106;2010;0;3361;3210;-2;1;96.0
2;107;2010;0;3361;228;-2;2;106.0
2;108;2010;0;1396;228;35;3;107.0
2;109;3406;0;1965;228;-1;3;107.0
2;110;2010;228;3361;807;25;2;106.0
2;111;2010;1035;3361;1989;-2;2;106.0
2;112;2010;1035;1076;1989;7;3;111.0
2;113;3086;1035;2083;1989;-2;3;111.0
2;114;3086;1035;2083;1752;31;4;113.0
2;115;3086;2787;2083;237;-1;4;113.0
2;116;5169;1035;202;1989;-1;3;111.0
2;117;2010;3024;3361;186;-1;2;106.0
2;118;5371;0;469;3210;-2;1;96.0
2;119;5371;0;469;456;58;2;118.0
2;120;5371;456;469;456;65;2;118.0
2;121;5371;912;469;428;-2;2;118.0
2;122;5371;912;440;428;42;3;121.0
2;123;5811;912;29;428;-1;3;121.0
2;124;5371;1340;469;456;60;2;118.0
2;125;5371;1796;469;502;-1;2;118.0
2;126;5371;2298;469;456;63;2;118.0
2;127;5371;2754;469;456;52;2;118.0
2;128;5840;0;160;3210;-1;1;96.0
3;129;0;0;6000;3210;-2;0;
3;130;0;0;469;3210;-2;1;129.0
3;131;0;0;469;456;64;2;130.0
3;132;0;456;469;2754;-1;2;130.0
3;133;469;0;2963;3210;-2;1;129.0
3;134;469;0;2963;426;-2;2;133.0
3;135;469;0;746;426;39;3;134.0
3;136;1215;0;2217;426;-1;3;134.0
3;137;469;426;2963;1330;-2;2;133.0
3;138;469;426;2055;1330;37;3;137.0
3;139;2524;426;569;1330;-2;3;137.0
3;140;2524;426;569;556;68;4;139.0
3;141;2524;982;569;774;-1;4;139.0
3;142;3093;426;339;1330;-1;3;137.0
3;143;469;1756;2963;1203;-2;2;133.0
3;144;469;1756;1989;1203;9;3;143.0
3;145;2458;1756;974;1203;-2;3;143.0
3;146;2458;1756;974;662;13;4;145.0
3;147;2458;2418;974;541;-1;4;145.0
3;148;469;2959;2963;251;-1;2;133.0
3;149;3432;0;370;3210;-1;1;129.0
3;150;3802;0;1989;3210;-2;1;129.0
3;151;3802;0;1989;1077;6;2;150.0
3;152;3802;1077;1989;144;-1;2;150.0
3;153;3802;1221;1989;1989;-2;2;150.0
3;154;3802;1221;1183;1989;8;3;153.0
3;155;4985;1221;806;1989;-1;3;153.0
3;156;5791;0;138;3210;-2;1;129.0
3;157;5791;0;138;1997;2;2;156.0
3;158;5791;1997;138;1213;-1;2;156.0
3;159;5929;0;71;3210;-1;1;129.0
4;160;0;0;6000;3210;-2;0;
4;161;0;0;3371;3210;-2;1;160.0
4;162;0;0;3371;456;-2;2;161.0
4;163;0;0;469;456;61;3;162.0
4;164;469;0;2902;456;-1;3;162.0
4;165;0;456;3371;810;22;2;161.0
4;166;0;1266;3371;331;-1;2;161.0
4;167;0;1597;3371;803;-2;2;161.0
4;168;0;1597;3306;803;24;3;167.0
4;169;3306;1597;65;803;-1;3;167.0
4;170;0;2400;3371;810;23;2;161.0
4;171;3371;0;1365;3210;-2;1;160.0
4;172;3371;0;1365;2153;29;2;171.0
4;173;3371;2153;1365;456;-1;2;171.0
4;174;3371;2609;1365;116;-1;2;171.0
4;175;3371;2725;1365;485;-2;2;171.0
4;176;3371;2725;634;485;56;3;175.0
4;177;4005;2725;731;485;-1;3;175.0
4;178;4736;0;1077;3210;-2;1;160.0
4;179;4736;0;1077;456;-2;2;178.0
4;180;4736;0;469;456;71;3;179.0
4;181;5205;0;608;456;-1;3;179.0
4;182;4736;456;1077;469;-1;2;178.0
4;183;4736;925;1077;137;-1;2;178.0
4;184;4736;1062;1077;159;-1;2;178.0
4;185;4736;1221;1077;1989;12;2;178.0
4;186;5813;0;187;3210;-1;1;160.0
5;187;0;0;6000;3210;-2;0;
5;188;0;0;1707;3210;-2;1;187.0
5;189;0;0;1707;332;-2;2;188.0
5;190;0;0;345;332;46;3;189.0
5;191;345;0;1362;332;-1;3;189.0
5;192;0;332;1707;1681;32;2;188.0
5;193;0;2013;1707;172;-1;2;188.0
5;194;0;2185;1707;469;-1;2;188.0
5;195;0;2654;1707;556;-2;2;188.0
5;196;0;2654;569;556;67;3;195.0
5;197;569;2654;428;556;-2;3;195.0
5;198;569;2654;428;440;43;4;197.0
5;199;569;3094;428;116;-1;4;197.0
5;200;997;2654;710;556;-1;3;195.0
5;201;1707;0;3495;3210;-2;1;187.0
5;202;1707;0;3495;600;16;2;201.0
5;203;1707;600;3495;456;-1;2;201.0
5;204;1707;1056;3495;928;-2;2;201.0
5;205;1707;1056;747;928;40;3;204.0
5;206;2454;1056;2748;928;-1;3;204.0
5;207;1707;1984;3495;568;-2;2;201.0
5;208;1707;1984;555;568;69;3;207.0
5;209;2262;1984;2940;568;-1;3;207.0
5;210;1707;2552;3495;627;-2;2;201.0
5;211;1707;2552;3333;627;38;3;210.0
5;212;5040;2552;162;627;-1;3;210.0
5;213;1707;3179;3495;31;-1;2;201.0
5;214;5202;0;456;3210;-2;1;187.0
5;215;5202;0;456;469;49;2;214.0
5;216;5202;469;456;2741;-1;2;214.0
5;217;5658;0;342;3210;-3;1;187.0
