PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
1;81;2704;1037;3296;168;-2;2;73.0
1;82;2704;1037;1322;168;0;3;81.0
1;83;4026;1037;1974;168;-1;3;81.0
1;84;2704;1205;3296;1203;-2;2;73.0
1;85;2704;1205;1989;1203;9;3;84.0
1;86;4693;1205;974;1203;-2;3;84.0
1;87;4693;1205;974;662;13;4;86.0
1;88;4693;1867;974;541;-1;4;86.0
1;89;5667;1205;333;1203;-1;3;84.0
1;90;2704;2408;3296;802;26;2;73.0
2;91;0;0;6000;3210;-2;0;
2;92;0;0;2010;3210;-2;1;91.0
2;93;0;0;2010;464;-1;2;92.0
2;94;0;464;2010;510;-2;2;92.0
2;95;0;464;1288;510;21;3;94.0
2;96;1288;464;722;510;-1;3;94.0
2;97;0;974;2010;2236;33;2;92.0
2;98;2010;0;3361;3210;-2;1;91.0
2;99;2010;0;3361;1989;-2;2;98.0
2;100;2010;0;1076;1989;7;3;99.0
2;101;3086;0;2083;1989;-2;3;99.0
2;102;3086;0;2083;1752;31;4;101.0
2;103;3086;1752;2083;237;-1;4;101.0
2;104;5169;0;202;1989;-1;3;99.0
2;105;2010;1989;3361;166;-1;2;98.0
2;106;2010;2155;3361;20;-1;2;98.0
2;107;2010;2175;3361;53;-1;2;98.0
2;108;2010;2228;3361;175;-2;2;98.0
2;109;2010;2228;2122;175;1;3;108.0
2;110;4132;2228;1239;175;-1;3;108.0
2;111;2010;2403;3361;807;25;2;98.0
2;112;5371;0;469;3210;-2;1;91.0
2;113;5371;0;469;1997;-2;2;112.0
2;114;5371;0;138;1997;2;3;113.0
2;115;5509;0;331;1997;-1;3;113.0
2;116;5371;1997;469;456;51;2;112.0
2;117;5371;2453;469;757;-1;2;112.0
2;118;5840;0;160;3210;-1;1;91.0
3;119;0;0;6000;3210;-2;0;
3;120;0;0;2624;3210;-2;1;119.0
3;121;0;0;2624;1330;-2;2;120.0
3;122;0;0;2055;1330;37;3;121.0
3;123;2055;0;569;1330;-2;3;121.0
3;124;2055;0;569;556;68;4;123.0
3;125;2055;556;569;774;-1;4;123.0
3;126;0;1330;2624;185;-1;2;120.0
3;127;0;1515;2624;570;-2;2;120.0
3;128;0;1515;1457;570;17;3;127.0
3;129;1457;1515;1167;570;-1;3;127.0
3;130;0;2085;2624;469;-2;2;120.0
3;131;0;2085;456;469;63;3;130.0
3;132;456;2085;2168;469;-1;3;130.0
3;133;0;2554;2624;228;-2;2;120.0
3;134;0;2554;1396;228;35;3;133.0
3;135;1396;2554;1228;228;-1;3;133.0
3;136;0;2782;2624;428;-2;2;120.0
3;137;0;2782;440;428;42;3;136.0
3;138;440;2782;2184;428;-1;3;136.0
3;139;2624;0;462;3210;-1;1;119.0
3;140;3086;0;456;3210;-2;1;119.0
3;141;3086;0;456;469;58;2;140.0
3;142;3086;469;456;2741;-1;2;140.0
3;143;3542;0;469;3210;-2;1;119.0
3;144;3542;0;469;456;52;2;143.0
3;145;3542;456;469;746;-2;2;143.0
3;146;3542;456;426;746;39;3;145.0
3;147;3968;456;43;746;-1;3;145.0
3;148;3542;1202;469;456;60;2;143.0
3;149;3542;1658;469;456;54;2;143.0
3;150;3542;2114;469;1096;-1;2;143.0
3;151;4011;0;1989;3210;-2;1;119.0
3;152;4011;0;1989;1989;-2;2;151.0
3;153;4011;0;1183;1989;8;3;152.0
3;154;5194;0;806;1989;-1;3;152.0
3;155;4011;1989;1989;144;-1;2;151.0
3;156;4011;2133;1989;1077;6;2;151.0
4;157;0;0;6000;3210;-2;0;
4;158;0;0;3371;3210;-2;1;157.0
4;159;0;0;3371;802;-2;2;158.0
4;160;0;0;3296;802;27;3;159.0
4;161;3296;0;75;802;-1;3;159.0
4;162;0;802;3371;750;-2;2;158.0
4;163;0;802;2144;750;14;3;162.0
4;164;2144;802;555;750;-2;3;162.0
4;165;2144;802;555;568;70;4;164.0
4;166;2144;1370;555;182;-1;4;164.0
4;167;2699;802;672;750;-1;3;162.0
4;168;0;1552;3371;137;-2;2;158.0
4;169;0;1552;1044;137;3;3;168.0
4;170;1044;1552;2327;137;-1;3;168.0
4;171;0;1689;3371;810;23;2;158.0
4;172;0;2499;3371;627;-2;2;158.0
4;173;0;2499;3333;627;38;3;172.0
4;174;3333;2499;38;627;-1;3;172.0
4;175;0;3126;3371;84;-1;2;158.0
4;176;3371;0;1365;3210;-2;1;157.0
4;177;3371;0;1365;2153;29;2;176.0
4;178;3371;2153;1365;469;-2;2;176.0
4;179;3371;2153;456;469;64;3;178.0
4;180;3827;2153;909;469;-1;3;178.0
4;181;3371;2622;1365;556;-2;2;176.0
4;182;3371;2622;569;556;67;3;181.0
4;183;3940;2622;796;556;-1;3;181.0
4;184;3371;3178;1365;32;-1;2;176.0
4;185;4736;0;1077;3210;-2;1;157.0
4;186;4736;0;1077;374;-1;2;185.0
4;187;4736;374;1077;391;-1;2;185.0
4;188;4736;765;1077;1989;12;2;185.0
4;189;4736;2754;1077;456;-2;2;185.0
4;190;4736;2754;469;456;50;3;189.0
4;191;5205;2754;608;456;-1;3;189.0
4;192;5813;0;187;3210;-1;1;157.0
5;193;0;0;6000;3210;-2;0;
5;194;0;0;392;3210;-1;1;193.0
5;195;392;0;1707;3210;-2;1;193.0
5;196;392;0;1707;192;-1;2;195.0
5;197;392;192;1707;242;-1;2;195.0
5;198;392;434;1707;1681;32;2;195.0
5;199;392;2115;1707;20;-1;2;195.0
5;200;392;2135;1707;84;-1;2;195.0
5;201;392;2219;1707;345;-2;2;195.0
5;202;392;2219;332;345;46;3;201.0
5;203;724;2219;1375;345;-1;3;201.0
5;204;392;2564;1707;646;-2;2;195.0
5;205;392;2564;1396;646;34;3;204.0
5;206;1788;2564;311;646;-1;3;204.0
5;207;2099;0;3495;3210;-2;1;193.0
5;208;2099;0;3495;600;16;2;207.0
5;209;2099;600;3495;803;-2;2;207.0
5;210;2099;600;3306;803;24;3;209.0
5;211;5405;600;189;803;-1;3;209.0
5;212;2099;1403;3495;528;-1;2;207.0
5;213;2099;1931;3495;810;-2;2;207.0
5;214;2099;1931;3371;810;22;3;213.0
5;215;5470;1931;124;810;-1;3;213.0
5;216;2099;2741;3495;469;-2;2;207.0
5;217;2099;2741;456;469;48;3;216.0
5;218;2555;2741;3039;469;-1;3;216.0
5;219;5594;0;406;3210;-2;1;193.0
5;220;5594;0;406;419;44;2;219.0
5;221;5594;419;406;2791;-1;2;219.0
