PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;42;3391;2754;139;456;-1;3;39.0
0;43;3530;0;2055;3210;-2;1;0.0
0;44;3530;0;2055;1330;37;2;43.0
0;45;3530;1330;2055;209;-1;2;43.0
0;46;3530;1539;2055;138;-2;2;43.0
0;47;3530;1539;1997;138;2;3;46.0
0;48;5527;1539;58;138;-1;3;46.0
0;49;3530;1677;2055;137;-2;2;43.0
0;50;3530;1677;1044;137;3;3;49.0
0;51;4574;1677;1011;137;-1;3;49.0
0;52;3530;1814;2055;1396;-2;2;43.0
0;53;3530;1814;82;1396;-1;3;52.0
0;54;3612;1814;423;1396;-2;3;52.0
0;55;3612;1814;423;909;66;4;54.0
0;56;3612;2723;423;487;-1;4;54.0
0;57;4035;1814;228;1396;35;3;52.0
0;58;4263;1814;1322;1396;-2;3;52.0
0;59;4263;1814;1322;251;-1;4;58.0
0;60;4263;2065;1322;168;0;4;58.0
0;61;4263;2233;1322;977;-1;4;58.0
0;62;5585;0;415;3210;-1;1;0.0
1;63;0;0;6000;3210;-2;0;
1;64;0;0;3296;3210;-2;1;63.0
1;65;0;0;3296;469;-2;2;64.0
1;66;0;0;456;469;65;3;65.0
1;67;456;0;456;469;64;3;65.0
1;68;912;0;456;469;71;3;65.0
1;69;1368;0;456;469;54;3;65.0
1;70;1824;0;428;469;-2;3;65.0
1;71;1824;0;428;440;43;4;70.0
1;72;1824;440;428;29;-1;4;70.0
1;73;2252;0;456;469;58;3;65.0
1;74;2708;0;456;469;48;3;65.0
1;75;3164;0;132;469;-1;3;65.0
1;76;0;469;3296;570;-2;2;64.0
1;77;0;469;1288;570;-2;3;76.0
1;78;0;469;1288;510;20;4;77.0
1;79;0;979;1288;60;-1;4;77.0
1;80;1288;469;469;570;-2;3;76.0
1;81;1288;469;469;114;-1;4;80.0
1;82;1288;583;469;456;61;4;80.0
1;83;1757;469;456;570;-2;3;76.0
1;84;1757;469;456;469;60;4;83.0
1;85;1757;938;456;101;-1;4;83.0
1;86;2213;469;746;570;-2;3;76.0
1;87;2213;469;746;426;41;4;86.0
1;88;2213;895;746;144;-1;4;86.0
1;89;2959;469;337;570;-1;3;76.0
1;90;0;1039;3296;802;28;2;64.0
1;91;0;1841;3296;1183;-2;2;64.0
1;92;0;1841;456;1183;-2;3;91.0
1;93;0;1841;456;245;-1;4;92.0
1;94;0;2086;456;469;52;4;92.0
1;95;0;2555;456;469;62;4;92.0
1;96;456;1841;304;1183;-1;3;91.0
1;97;760;1841;469;1183;-2;3;91.0
1;98;760;1841;469;727;-1;4;97.0
1;99;760;2568;469;456;49;4;97.0
1;100;1229;1841;78;1183;-1;3;91.0
1;101;1307;1841;1989;1183;11;3;91.0
1;102;0;3024;3296;186;-1;2;64.0
1;103;3296;0;2236;3210;-2;1;63.0
1;104;3296;0;2236;974;-2;2;103.0
1;105;3296;0;662;974;13;3;104.0
1;106;3958;0;1457;974;-2;3;104.0
1;107;3958;0;1457;570;17;4;106.0
1;108;3958;570;1457;404;-1;4;106.0
1;109;5415;0;117;974;-1;3;104.0
1;110;3296;974;2236;2010;33;2;103.0
1;111;3296;2984;2236;226;-1;2;103.0
1;112;5532;0;406;3210;-2;1;63.0
1;113;5532;0;406;419;44;2;112.0
1;114;5532;419;406;345;-2;2;112.0
1;115;5532;419;332;345;46;3;114.0
1;116;5864;419;74;345;-1;3;114.0
1;117;5532;764;406;50;-1;2;112.0
1;118;5532;814;406;419;45;2;112.0
1;119;5532;1233;406;2446;-1;2;112.0
1;120;5938;0;62;3210;-1;1;63.0
2;121;0;0;6000;3210;-2;0;
2;122;0;0;3361;3210;-2;1;121.0
2;123;0;0;3361;414;-1;2;122.0
2;124;0;414;3361;1989;-2;2;122.0
2;125;0;414;1203;1989;10;3;124.0
2;126;1203;414;469;1989;-2;3;124.0
2;127;1203;414;469;855;-2;4;126.0
2;128;1203;414;150;855;5;5;127.0
2;129;1353;414;319;855;-1;5;127.0
2;130;1203;1269;469;1134;-1;4;126.0
2;131;1672;414;341;1989;-1;3;124.0
2;132;2013;414;1294;1989;-2;3;124.0
2;133;2013;414;1294;168;-1;4;132.0
2;134;2013;582;1294;1573;19;4;132.0
2;135;2013;2155;1294;248;-1;4;132.0
2;136;3307;414;54;1989;-1;3;124.0
2;137;0;2403;3361;807;25;2;122.0
2;138;3361;0;1183;3210;-2;1;121.0
2;139;3361;0;1183;1989;8;2;138.0
2;140;3361;1989;1183;1221;-1;2;138.0
2;141;4544;0;108;3210;-1;1;121.0
2;142;4652;0;918;3210;-2;1;121.0
2;143;4652;0;918;556;-1;2;142.0
2;144;4652;556;918;556;-2;2;142.0
2;145;4652;556;569;556;67;3;144.0
2;146;5221;556;349;556;-1;3;144.0
2;147;4652;1112;918;909;-2;2;142.0
2;148;4652;1112;456;909;-2;3;147.0
2;149;4652;1112;456;229;-1;4;148.0
2;150;4652;1341;456;469;53;4;148.0
2;151;4652;1810;456;211;-1;4;148.0
2;152;5108;1112;426;909;-2;3;147.0
2;153;5108;1112;426;746;39;4;152.0
2;154;5108;1858;426;163;-1;4;152.0
2;155;5534;1112;36;909;-1;3;147.0
2;156;4652;2021;918;261;-1;2;142.0
2;157;4652;2282;918;928;-2;2;142.0
2;158;4652;2282;747;928;40;3;157.0
2;159;5399;2282;171;928;-1;3;157.0
2;160;5570;0;430;3210;-1;1;121.0
3;161;0;0;6000;3210;-2;0;
3;162;0;0;569;3210;-2;1;161.0
3;163;0;0;569;634;-2;2;162.0
3;164;0;0;485;634;56;3;163.0
3;165;485;0;84;634;-1;3;163.0
3;166;0;634;569;476;-1;2;162.0
3;167;0;1110;569;536;-1;2;162.0
3;168;0;1646;569;746;-2;2;162.0
3;169;0;1646;20;746;-1;3;168.0
3;170;20;1646;469;746;-2;3;168.0
3;171;20;1646;469;456;55;4;170.0
3;172;20;2102;469;290;-1;4;170.0
3;173;489;1646;80;746;-1;3;168.0
3;174;0;2392;569;20;-1;2;162.0
3;175;0;2412;569;798;-1;2;162.0
3;176;569;0;1681;3210;-2;1;161.0
3;177;569;0;1681;556;-2;2;176.0
3;178;569;0;569;556;68;3;177.0
3;179;1138;0;1112;556;-1;3;177.0
3;180;569;556;1681;469;-2;2;176.0
3;181;569;556;428;469;-2;3;180.0
3;182;569;556;428;440;42;4;181.0
3;183;569;996;428;29;-1;4;181.0
3;184;997;556;1253;469;-1;3;180.0
3;185;569;1025;1681;478;-1;2;176.0
3;186;569;1503;1681;1707;32;2;176.0
3;187;2250;0;3495;3210;-2;1;161.0
3;188;2250;0;3495;600;16;2;187.0
3;189;2250;600;3495;96;-1;2;187.0
3;190;2250;696;3495;810;-2;2;187.0
3;191;2250;696;3371;810;23;3;190.0
3;192;5621;696;124;810;-1;3;190.0
3;193;2250;1506;3495;1077;-2;2;187.0
3;194;2250;1506;1396;1077;-2;3;193.0
3;195;2250;1506;1396;240;-1;4;194.0
3;196;2250;1746;1396;646;34;4;194.0
3;197;2250;2392;1396;191;-1;4;194.0
3;198;3646;1506;1989;1077;6;3;193.0
3;199;5635;1506;110;1077;-1;3;193.0
3;200;2250;2583;3495;627;-2;2;187.0
3;201;2250;2583;162;627;-1;3;200.0
3;202;2412;2583;3333;627;38;3;200.0
3;203;5745;0;255;3210;-1;1;161.0
4;204;0;0;6000;3210;-2;0;
4;205;0;0;3371;3210;-2;1;204.0
4;206;0;0;3371;750;-2;2;205.0
4;207;0;0;569;750;-1;3;206.0
4;208;569;0;555;750;-2;3;206.0
4;209;569;0;555;568;69;4;208.0
4;210;569;568;555;182;-1;4;208.0
4;211;1124;0;103;750;-1;3;206.0
4;212;1227;0;2144;750;14;3;206.0
4;213;0;750;3371;21;-1;2;205.0
4;214;0;771;3371;802;-2;2;205.0
4;215;0;771;3296;802;27;3;214.0
4;216;3296;771;75;802;-1;3;214.0
4;217;0;1573;3371;24;-1;2;205.0
4;218;0;1597;3371;810;22;2;205.0
4;219;0;2407;3371;803;-2;2;205.0
4;220;0;2407;3306;803;24;3;219.0
4;221;3306;2407;65;803;-1;3;219.0
4;222;3371;0;1203;3210;-2;1;204.0
4;223;3371;0;1203;300;-1;2;222.0
4;224;3371;300;1203;1989;9;2;222.0
4;225;3371;2289;1203;20;-1;2;222.0
4;226;3371;2309;1203;901;-1;2;222.0
4;227;4574;0;91;3210;-1;1;204.0
4;228;4665;0;1076;3210;-2;1;204.0
4;229;4665;0;1076;404;-1;2;228.0
4;230;4665;404;1076;20;-1;2;228.0
4;231;4665;424;1076;1989;7;2;228.0
4;232;4665;2413;1076;797;-1;2;228.0
4;233;5741;0;259;3210;-1;1;204.0
5;234;0;0;6000;3210;-2;0;
5;235;0;0;3296;3210;-2;1;234.0
5;236;0;0;3296;362;-1;2;235.0
5;237;0;362;3296;1752;-2;2;235.0
5;238;0;362;561;1752;-1;3;237.0
5;239;561;362;2083;1752;31;3;237.0
5;240;2644;362;652;1752;-1;3;237.0
5;241;0;2114;3296;20;-1;2;235.0
5;242;0;2134;3296;274;-1;2;235.0
5;243;0;2408;3296;802;26;2;235.0
5;244;3296;0;531;3210;-1;1;234.0
5;245;3827;0;2153;3210;-2;1;234.0
5;246;3827;0;2153;1365;29;2;245.0
5;247;3827;1365;2153;1845;-1;2;245.0
5;248;5980;0;20;3210;-3;1;234.0
