PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
1;80;2582;510;469;456;49;3;79.0
1;81;3051;510;2827;456;-1;3;79.0
1;82;2582;966;3296;150;-2;2;75.0
1;83;2582;966;855;150;5;3;82.0
1;84;3437;966;2441;150;-1;3;82.0
1;85;2582;1116;3296;89;-1;2;75.0
1;86;2582;1205;3296;802;26;2;75.0
1;87;2582;2007;3296;1203;-2;2;75.0
1;88;2582;2007;1989;1203;9;3;87.0
1;89;4571;2007;974;1203;-2;3;87.0
1;90;4571;2007;974;662;13;4;89.0
1;91;4571;2669;974;541;-1;4;89.0
1;92;5545;2007;333;1203;-1;3;87.0
1;93;5878;0;122;3210;-1;1;42.0
2;94;0;0;6000;3210;-2;0;
2;95;0;0;2010;3210;-2;1;94.0
2;96;0;0;2010;125;-1;2;95.0
2;97;0;125;2010;426;-2;2;95.0
2;98;0;125;746;426;39;3;97.0
2;99;746;125;1264;426;-1;3;97.0
2;100;0;551;2010;423;-2;2;95.0
2;101;0;551;909;423;66;3;100.0
2;102;909;551;1101;423;-1;3;100.0
2;103;0;974;2010;2236;33;2;95.0
2;104;2010;0;3361;3210;-2;1;94.0
2;105;2010;0;3361;1989;-2;2;104.0
2;106;2010;0;1076;1989;7;3;105.0
2;107;3086;0;2083;1989;-2;3;105.0
2;108;3086;0;2083;1752;31;4;107.0
2;109;3086;1752;2083;237;-1;4;107.0
2;110;5169;0;202;1989;-1;3;105.0
2;111;2010;1989;3361;28;-1;2;104.0
2;112;2010;2017;3361;138;-2;2;104.0
2;113;2010;2017;1997;138;2;3;112.0
2;114;4007;2017;1364;138;-1;3;112.0
2;115;2010;2155;3361;20;-1;2;104.0
2;116;2010;2175;3361;228;-1;2;104.0
2;117;2010;2403;3361;807;25;2;104.0
2;118;5371;0;469;3210;-2;1;94.0
2;119;5371;0;469;456;63;2;118.0
2;120;5371;456;469;456;65;2;118.0
2;121;5371;912;469;871;-2;2;118.0
2;122;5371;912;137;871;4;3;121.0
2;123;5508;912;332;871;-1;3;121.0
2;124;5371;1783;469;456;60;2;118.0
2;125;5371;2239;469;59;-1;2;118.0
2;126;5371;2298;469;456;51;2;118.0
2;127;5371;2754;469;456;61;2;118.0
2;128;5840;0;160;3210;-1;1;94.0
3;129;0;0;6000;3210;-2;0;
3;130;0;0;3258;3210;-2;1;129.0
3;131;0;0;3258;663;-2;2;130.0
3;132;0;0;1060;663;30;3;131.0
3;133;1060;0;2198;663;-1;3;131.0
3;134;0;663;3258;1330;-2;2;130.0
3;135;0;663;2055;1330;37;3;134.0
3;136;2055;663;569;1330;-2;3;134.0
3;137;2055;663;569;556;68;4;136.0
3;138;2055;1219;569;774;-1;4;136.0
3;139;2624;663;634;1330;-2;3;134.0
3;140;2624;663;634;485;56;4;139.0
3;141;2624;1148;634;845;-1;4;139.0
3;142;0;1993;3258;532;-1;2;130.0
3;143;0;2525;3258;175;-2;2;130.0
3;144;0;2525;2122;175;1;3;143.0
3;145;2122;2525;1136;175;-1;3;143.0
3;146;0;2700;3258;510;-2;2;130.0
3;147;0;2700;1288;510;20;3;146.0
3;148;1288;2700;1970;510;-1;3;146.0
3;149;3258;0;75;3210;-1;1;129.0
3;150;3333;0;469;3210;-2;1;129.0
3;151;3333;0;469;456;53;2;150.0
3;152;3333;456;469;419;-2;2;150.0
3;153;3333;456;406;419;44;3;152.0
3;154;3739;456;63;419;-1;3;152.0
3;155;3333;875;469;2335;-1;2;150.0
3;156;3802;0;1989;3210;-2;1;129.0
3;157;3802;0;1989;144;-1;2;156.0
3;158;3802;144;1989;1989;-2;2;156.0
3;159;3802;144;1183;1989;8;3;158.0
3;160;4985;144;806;1989;-1;3;158.0
3;161;3802;2133;1989;1077;6;2;156.0
3;162;5791;0;209;3210;-1;1;129.0
4;163;0;0;6000;3210;-2;0;
4;164;0;0;3371;3210;-2;1;163.0
4;165;0;0;3371;810;23;2;164.0
4;166;0;810;3371;803;-2;2;164.0
4;167;0;810;3306;803;24;3;166.0
4;168;3306;810;65;803;-1;3;166.0
4;169;0;1613;3371;810;22;2;164.0
4;170;0;2423;3371;37;-1;2;164.0
4;171;0;2460;3371;750;-2;2;164.0
4;172;0;2460;2144;750;14;3;171.0
4;173;2144;2460;555;750;-2;3;171.0
4;174;2144;2460;555;568;70;4;173.0
4;175;2144;3028;555;182;-1;4;173.0
4;176;2699;2460;672;750;-1;3;171.0
4;177;3371;0;1365;3210;-2;1;163.0
4;178;3371;0;1365;2153;29;2;177.0
4;179;3371;2153;1365;555;-2;2;177.0
4;180;3371;2153;568;555;69;3;179.0
4;181;3939;2153;797;555;-1;3;179.0
4;182;3371;2708;1365;426;-2;2;177.0
4;183;3371;2708;746;426;41;3;182.0
4;184;4117;2708;619;426;-1;3;182.0
4;185;3371;3134;1365;76;-1;2;177.0
4;186;4736;0;1077;3210;-2;1;163.0
4;187;4736;0;1077;267;-1;2;186.0
4;188;4736;267;1077;137;-2;2;186.0
4;189;4736;267;1044;137;3;3;188.0
4;190;5780;267;33;137;-1;3;188.0
4;191;4736;404;1077;20;-1;2;186.0
4;192;4736;424;1077;241;-1;2;186.0
4;193;4736;665;1077;556;-2;2;186.0
4;194;4736;665;569;556;67;3;193.0
4;195;5305;665;508;556;-1;3;193.0
4;196;4736;1221;1077;1989;12;2;186.0
4;197;5813;0;187;3210;-1;1;163.0
5;198;0;0;6000;3210;-2;0;
5;199;0;0;456;3210;-1;1;198.0
5;200;456;0;1707;3210;-2;1;198.0
5;201;456;0;1707;132;-1;2;200.0
5;202;456;132;1707;1681;32;2;200.0
5;203;456;1813;1707;419;-2;2;200.0
5;204;456;1813;406;419;45;3;203.0
5;205;862;1813;1301;419;-1;3;203.0
5;206;456;2232;1707;646;-2;2;200.0
5;207;456;2232;1396;646;34;3;206.0
5;208;1852;2232;311;646;-1;3;206.0
5;209;456;2878;1707;332;-2;2;200.0
5;210;456;2878;345;332;47;3;209.0
5;211;801;2878;1362;332;-1;3;209.0
5;212;2163;0;3495;3210;-2;1;198.0
5;213;2163;0;3495;456;-2;2;212.0
5;214;2163;0;469;456;64;3;213.0
5;215;2632;0;3026;456;-1;3;213.0
5;216;2163;456;3495;802;-2;2;212.0
5;217;2163;456;3296;802;27;3;216.0
5;218;5459;456;199;802;-1;3;216.0
5;219;2163;1258;3495;557;-1;2;212.0
5;220;2163;1815;3495;627;-2;2;212.0
5;221;2163;1815;3333;627;38;3;220.0
5;222;5496;1815;162;627;-1;3;220.0
5;223;2163;2442;3495;168;-1;2;212.0
5;224;2163;2610;3495;600;16;2;212.0
5;225;5658;0;342;3210;-3;1;198.0
